matrix_column,stem,benchmark_name,model,agent,score_harbor,score_doc,delta,doc_model_matched,doc_agent_matched,doc_metric_used,primary_metric_json,doc_slice_date,doc_source_url,match_status,alignment_status,alignment_transform,include_in_comparison,alignment_evidence_level,alignment_notes
swe-lancer,swe_lancer,SWE-Lancer,claude-opus-4-6,terminus-2,0.583333,,,,,,pass@1,2025-02,https://arxiv.org/abs/2502.12115,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Diamond split; use pass@1 Diamond overall, not earn-rate or dollars."
swe-lancer,swe_lancer,SWE-Lancer,claude-opus-4-6,claude-code,0.523333,,,,,,pass@1,2025-02,https://arxiv.org/abs/2502.12115,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Diamond split; use pass@1 Diamond overall, not earn-rate or dollars."
swe-lancer,swe_lancer,SWE-Lancer,gemini-3.1-pro-preview,terminus-2,0.63,,,,,,pass@1,2025-02,https://arxiv.org/abs/2502.12115,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Diamond split; use pass@1 Diamond overall, not earn-rate or dollars."
swe-lancer,swe_lancer,SWE-Lancer,gemini-3.1-pro-preview,gemini-cli,0.71,,,,,,pass@1,2025-02,https://arxiv.org/abs/2502.12115,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Diamond split; use pass@1 Diamond overall, not earn-rate or dollars."
swe-lancer,swe_lancer,SWE-Lancer,gemini-3-flash-preview,terminus-2,0.476667,,,,,,pass@1,2025-02,https://arxiv.org/abs/2502.12115,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Diamond split; use pass@1 Diamond overall, not earn-rate or dollars."
swe-lancer,swe_lancer,SWE-Lancer,gemini-3-flash-preview,gemini-cli,0.5,,,,,,pass@1,2025-02,https://arxiv.org/abs/2502.12115,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Diamond split; use pass@1 Diamond overall, not earn-rate or dollars."
swebench-multilingual,swe_bench_multilingual,SWE-Bench-Multilingual,gpt-5.4,terminus-2,0.606667,,,,,,Percentage Resolved,2026-02-20,https://www.swebench.com/multilingual-leaderboard.html,no_model_match,direct,identity,True,metric_name_match,"Use percentage resolved, already stored as a 0-1 rate in JSON."
swebench-multilingual,swe_bench_multilingual,SWE-Bench-Multilingual,gpt-5.4,codex,0.7,,,,,,Percentage Resolved,2026-02-20,https://www.swebench.com/multilingual-leaderboard.html,no_model_match,direct,identity,True,metric_name_match,"Use percentage resolved, already stored as a 0-1 rate in JSON."
swebench-multilingual,swe_bench_multilingual,SWE-Bench-Multilingual,gpt-5-mini,terminus-2,0.213333,,,,,,Percentage Resolved,2026-02-20,https://www.swebench.com/multilingual-leaderboard.html,no_model_match,direct,identity,True,metric_name_match,"Use percentage resolved, already stored as a 0-1 rate in JSON."
swebench-multilingual,swe_bench_multilingual,SWE-Bench-Multilingual,gpt-5-mini,codex,0.28,,,,,,Percentage Resolved,2026-02-20,https://www.swebench.com/multilingual-leaderboard.html,no_model_match,direct,identity,True,metric_name_match,"Use percentage resolved, already stored as a 0-1 rate in JSON."
swebench-multilingual,swe_bench_multilingual,SWE-Bench-Multilingual,gpt-5-nano,terminus-2,0.046667,,,,,,Percentage Resolved,2026-02-20,https://www.swebench.com/multilingual-leaderboard.html,no_model_match,direct,identity,True,metric_name_match,"Use percentage resolved, already stored as a 0-1 rate in JSON."
swebench-multilingual,swe_bench_multilingual,SWE-Bench-Multilingual,gpt-5-nano,codex,0.033333,,,,,,Percentage Resolved,2026-02-20,https://www.swebench.com/multilingual-leaderboard.html,no_model_match,direct,identity,True,metric_name_match,"Use percentage resolved, already stored as a 0-1 rate in JSON."
swebench-multilingual,swe_bench_multilingual,SWE-Bench-Multilingual,claude-haiku-4-5-20251001,terminus-2,0.686667,,,,,,Percentage Resolved,2026-02-20,https://www.swebench.com/multilingual-leaderboard.html,no_model_match,direct,identity,True,metric_name_match,"Use percentage resolved, already stored as a 0-1 rate in JSON."
swebench-multilingual,swe_bench_multilingual,SWE-Bench-Multilingual,claude-haiku-4-5-20251001,claude-code,0.473333,,,,,,Percentage Resolved,2026-02-20,https://www.swebench.com/multilingual-leaderboard.html,no_model_match,direct,identity,True,metric_name_match,"Use percentage resolved, already stored as a 0-1 rate in JSON."
swebench-multilingual,swe_bench_multilingual,SWE-Bench-Multilingual,claude-sonnet-4-6,terminus-2,0.733333,,,,,,Percentage Resolved,2026-02-20,https://www.swebench.com/multilingual-leaderboard.html,no_model_match,direct,identity,True,metric_name_match,"Use percentage resolved, already stored as a 0-1 rate in JSON."
swebench-multilingual,swe_bench_multilingual,SWE-Bench-Multilingual,claude-sonnet-4-6,claude-code,0.693333,,,,,,Percentage Resolved,2026-02-20,https://www.swebench.com/multilingual-leaderboard.html,no_model_match,direct,identity,True,metric_name_match,"Use percentage resolved, already stored as a 0-1 rate in JSON."
swebench-multilingual,swe_bench_multilingual,SWE-Bench-Multilingual,claude-opus-4-6,terminus-2,0.8,,,,,,Percentage Resolved,2026-02-20,https://www.swebench.com/multilingual-leaderboard.html,no_model_match,direct,identity,True,metric_name_match,"Use percentage resolved, already stored as a 0-1 rate in JSON."
swebench-multilingual,swe_bench_multilingual,SWE-Bench-Multilingual,claude-opus-4-6,claude-code,0.666667,,,,,,Percentage Resolved,2026-02-20,https://www.swebench.com/multilingual-leaderboard.html,no_model_match,direct,identity,True,metric_name_match,"Use percentage resolved, already stored as a 0-1 rate in JSON."
swebench-multilingual,swe_bench_multilingual,SWE-Bench-Multilingual,gemini-3.1-pro-preview,terminus-2,0.766667,,,,,,Percentage Resolved,2026-02-20,https://www.swebench.com/multilingual-leaderboard.html,no_model_match,direct,identity,True,metric_name_match,"Use percentage resolved, already stored as a 0-1 rate in JSON."
swebench-multilingual,swe_bench_multilingual,SWE-Bench-Multilingual,gemini-3.1-pro-preview,gemini-cli,0.746667,,,,,,Percentage Resolved,2026-02-20,https://www.swebench.com/multilingual-leaderboard.html,no_model_match,direct,identity,True,metric_name_match,"Use percentage resolved, already stored as a 0-1 rate in JSON."
swebench-multilingual,swe_bench_multilingual,SWE-Bench-Multilingual,gemini-3-flash-preview,terminus-2,0.746667,,,,,,Percentage Resolved,2026-02-20,https://www.swebench.com/multilingual-leaderboard.html,no_model_match,direct,identity,True,metric_name_match,"Use percentage resolved, already stored as a 0-1 rate in JSON."
swebench-multilingual,swe_bench_multilingual,SWE-Bench-Multilingual,gemini-3-flash-preview,gemini-cli,0.766667,,,,,,Percentage Resolved,2026-02-20,https://www.swebench.com/multilingual-leaderboard.html,no_model_match,direct,identity,True,metric_name_match,"Use percentage resolved, already stored as a 0-1 rate in JSON."
swebench-verified,swe_bench_verified,SWE-bench-verified,gpt-5.4,terminus-2,0.69,,,,,,% Resolved,2026-04-19,https://www.anthropic.com/claude-mythos-preview-system-card,no_model_match,direct,identity,True,manual_review,Legacy top-level score rows are SWE-bench Verified percent-resolved values stored as 0-1 rates.
swebench-verified,swe_bench_verified,SWE-bench-verified,gpt-5.4,codex,0.713333,,,,,,% Resolved,2026-04-19,https://www.anthropic.com/claude-mythos-preview-system-card,no_model_match,direct,identity,True,manual_review,Legacy top-level score rows are SWE-bench Verified percent-resolved values stored as 0-1 rates.
swebench-verified,swe_bench_verified,SWE-bench-verified,gpt-5-mini,terminus-2,0.306667,,,,,,% Resolved,2026-04-19,https://www.anthropic.com/claude-mythos-preview-system-card,no_model_match,direct,identity,True,manual_review,Legacy top-level score rows are SWE-bench Verified percent-resolved values stored as 0-1 rates.
swebench-verified,swe_bench_verified,SWE-bench-verified,gpt-5-mini,codex,0.46,,,,,,% Resolved,2026-04-19,https://www.anthropic.com/claude-mythos-preview-system-card,no_model_match,direct,identity,True,manual_review,Legacy top-level score rows are SWE-bench Verified percent-resolved values stored as 0-1 rates.
swebench-verified,swe_bench_verified,SWE-bench-verified,gpt-5-nano,terminus-2,0.16,,,,,,% Resolved,2026-04-19,https://www.anthropic.com/claude-mythos-preview-system-card,no_model_match,direct,identity,True,manual_review,Legacy top-level score rows are SWE-bench Verified percent-resolved values stored as 0-1 rates.
swebench-verified,swe_bench_verified,SWE-bench-verified,gpt-5-nano,codex,0.11,,,,,,% Resolved,2026-04-19,https://www.anthropic.com/claude-mythos-preview-system-card,no_model_match,direct,identity,True,manual_review,Legacy top-level score rows are SWE-bench Verified percent-resolved values stored as 0-1 rates.
swebench-verified,swe_bench_verified,SWE-bench-verified,claude-haiku-4-5-20251001,terminus-2,0.616667,,,,,,% Resolved,2026-04-19,https://www.anthropic.com/claude-mythos-preview-system-card,no_model_match,direct,identity,True,manual_review,Legacy top-level score rows are SWE-bench Verified percent-resolved values stored as 0-1 rates.
swebench-verified,swe_bench_verified,SWE-bench-verified,claude-haiku-4-5-20251001,claude-code,0.573333,,,,,,% Resolved,2026-04-19,https://www.anthropic.com/claude-mythos-preview-system-card,no_model_match,direct,identity,True,manual_review,Legacy top-level score rows are SWE-bench Verified percent-resolved values stored as 0-1 rates.
swebench-verified,swe_bench_verified,SWE-bench-verified,claude-sonnet-4-6,terminus-2,0.733333,,,,,,% Resolved,2026-04-19,https://www.anthropic.com/claude-mythos-preview-system-card,no_model_match,direct,identity,True,manual_review,Legacy top-level score rows are SWE-bench Verified percent-resolved values stored as 0-1 rates.
swebench-verified,swe_bench_verified,SWE-bench-verified,claude-sonnet-4-6,claude-code,0.703333,,,,,,% Resolved,2026-04-19,https://www.anthropic.com/claude-mythos-preview-system-card,no_model_match,direct,identity,True,manual_review,Legacy top-level score rows are SWE-bench Verified percent-resolved values stored as 0-1 rates.
swebench-verified,swe_bench_verified,SWE-bench-verified,claude-opus-4-6,terminus-2,0.75,,,,,,% Resolved,2026-04-19,https://www.anthropic.com/claude-mythos-preview-system-card,no_model_match,direct,identity,True,manual_review,Legacy top-level score rows are SWE-bench Verified percent-resolved values stored as 0-1 rates.
swebench-verified,swe_bench_verified,SWE-bench-verified,claude-opus-4-6,claude-code,0.733333,,,,,,% Resolved,2026-04-19,https://www.anthropic.com/claude-mythos-preview-system-card,no_model_match,direct,identity,True,manual_review,Legacy top-level score rows are SWE-bench Verified percent-resolved values stored as 0-1 rates.
swebench-verified,swe_bench_verified,SWE-bench-verified,gemini-3.1-pro-preview,terminus-2,0.776667,,,,,,% Resolved,2026-04-19,https://www.anthropic.com/claude-mythos-preview-system-card,no_model_match,direct,identity,True,manual_review,Legacy top-level score rows are SWE-bench Verified percent-resolved values stored as 0-1 rates.
swebench-verified,swe_bench_verified,SWE-bench-verified,gemini-3.1-pro-preview,gemini-cli,0.756667,,,,,,% Resolved,2026-04-19,https://www.anthropic.com/claude-mythos-preview-system-card,no_model_match,direct,identity,True,manual_review,Legacy top-level score rows are SWE-bench Verified percent-resolved values stored as 0-1 rates.
swebench-verified,swe_bench_verified,SWE-bench-verified,gemini-3-flash-preview,terminus-2,0.686667,,,,,,% Resolved,2026-04-19,https://www.anthropic.com/claude-mythos-preview-system-card,no_model_match,direct,identity,True,manual_review,Legacy top-level score rows are SWE-bench Verified percent-resolved values stored as 0-1 rates.
swebench-verified,swe_bench_verified,SWE-bench-verified,gemini-3-flash-preview,gemini-cli,0.733333,,,,,,% Resolved,2026-04-19,https://www.anthropic.com/claude-mythos-preview-system-card,no_model_match,direct,identity,True,manual_review,Legacy top-level score rows are SWE-bench Verified percent-resolved values stored as 0-1 rates.
swebenchpro,swe_bench_pro,SWE-Bench Pro,gpt-5.4,terminus-2,0.346667,,,,,,Pass@1 resolve rate,2026-04-08,https://labs.scale.com/leaderboard/swe_bench_pro_public,no_model_match,direct,identity,True,parity_experiment,"Use pass@1 resolve rate, not stderr."
swebenchpro,swe_bench_pro,SWE-Bench Pro,gpt-5.4,codex,0.55,,,,,,Pass@1 resolve rate,2026-04-08,https://labs.scale.com/leaderboard/swe_bench_pro_public,no_model_match,direct,identity,True,parity_experiment,"Use pass@1 resolve rate, not stderr."
swebenchpro,swe_bench_pro,SWE-Bench Pro,gpt-5-mini,terminus-2,0.1,,,,,,Pass@1 resolve rate,2026-04-08,https://labs.scale.com/leaderboard/swe_bench_pro_public,no_model_match,direct,identity,True,parity_experiment,"Use pass@1 resolve rate, not stderr."
swebenchpro,swe_bench_pro,SWE-Bench Pro,gpt-5-mini,codex,0.4,,,,,,Pass@1 resolve rate,2026-04-08,https://labs.scale.com/leaderboard/swe_bench_pro_public,no_model_match,direct,identity,True,parity_experiment,"Use pass@1 resolve rate, not stderr."
swebenchpro,swe_bench_pro,SWE-Bench Pro,gpt-5-nano,terminus-2,0.053333,,,,,,Pass@1 resolve rate,2026-04-08,https://labs.scale.com/leaderboard/swe_bench_pro_public,no_model_match,direct,identity,True,parity_experiment,"Use pass@1 resolve rate, not stderr."
swebenchpro,swe_bench_pro,SWE-Bench Pro,gpt-5-nano,codex,0.056667,,,,,,Pass@1 resolve rate,2026-04-08,https://labs.scale.com/leaderboard/swe_bench_pro_public,no_model_match,direct,identity,True,parity_experiment,"Use pass@1 resolve rate, not stderr."
swebenchpro,swe_bench_pro,SWE-Bench Pro,claude-haiku-4-5-20251001,terminus-2,0.08,,,,,,Pass@1 resolve rate,2026-04-08,https://labs.scale.com/leaderboard/swe_bench_pro_public,no_model_match,direct,identity,True,parity_experiment,"Use pass@1 resolve rate, not stderr."
swebenchpro,swe_bench_pro,SWE-Bench Pro,claude-haiku-4-5-20251001,claude-code,0.45,,,,,,Pass@1 resolve rate,2026-04-08,https://labs.scale.com/leaderboard/swe_bench_pro_public,no_model_match,direct,identity,True,parity_experiment,"Use pass@1 resolve rate, not stderr."
swebenchpro,swe_bench_pro,SWE-Bench Pro,claude-sonnet-4-6,terminus-2,0.473333,,,,,,Pass@1 resolve rate,2026-04-08,https://labs.scale.com/leaderboard/swe_bench_pro_public,no_model_match,direct,identity,True,parity_experiment,"Use pass@1 resolve rate, not stderr."
swebenchpro,swe_bench_pro,SWE-Bench Pro,claude-sonnet-4-6,claude-code,0.49,,,,,,Pass@1 resolve rate,2026-04-08,https://labs.scale.com/leaderboard/swe_bench_pro_public,no_model_match,direct,identity,True,parity_experiment,"Use pass@1 resolve rate, not stderr."
swebenchpro,swe_bench_pro,SWE-Bench Pro,claude-opus-4-6,terminus-2,0.486667,,,,,,Pass@1 resolve rate,2026-04-08,https://labs.scale.com/leaderboard/swe_bench_pro_public,no_model_match,direct,identity,True,parity_experiment,"Use pass@1 resolve rate, not stderr."
swebenchpro,swe_bench_pro,SWE-Bench Pro,claude-opus-4-6,claude-code,0.536667,,,,,,Pass@1 resolve rate,2026-04-08,https://labs.scale.com/leaderboard/swe_bench_pro_public,no_model_match,direct,identity,True,parity_experiment,"Use pass@1 resolve rate, not stderr."
swebenchpro,swe_bench_pro,SWE-Bench Pro,gemini-3.1-pro-preview,terminus-2,0.466667,,,,,,Pass@1 resolve rate,2026-04-08,https://labs.scale.com/leaderboard/swe_bench_pro_public,no_model_match,direct,identity,True,parity_experiment,"Use pass@1 resolve rate, not stderr."
swebenchpro,swe_bench_pro,SWE-Bench Pro,gemini-3.1-pro-preview,gemini-cli,0.456667,,,,,,Pass@1 resolve rate,2026-04-08,https://labs.scale.com/leaderboard/swe_bench_pro_public,no_model_match,direct,identity,True,parity_experiment,"Use pass@1 resolve rate, not stderr."
swebenchpro,swe_bench_pro,SWE-Bench Pro,gemini-3-flash-preview,terminus-2,0.39,,,,,,Pass@1 resolve rate,2026-04-08,https://labs.scale.com/leaderboard/swe_bench_pro_public,no_model_match,direct,identity,True,parity_experiment,"Use pass@1 resolve rate, not stderr."
swebenchpro,swe_bench_pro,SWE-Bench Pro,gemini-3-flash-preview,gemini-cli,0.46,,,,,,Pass@1 resolve rate,2026-04-08,https://labs.scale.com/leaderboard/swe_bench_pro_public,no_model_match,direct,identity,True,parity_experiment,"Use pass@1 resolve rate, not stderr."
swesmith,swe_smith,SWE-smith,gpt-5.4,terminus-2,0.030612,,,,,,,,,skipped_metric_alignment_excluded,not_comparable,identity,False,manual_review,"Harbor matrix contains 100 SWE-smith tasks and the local adapter parity uses 100-task SWE-smith Resolved Rate (%). The current benchmark_info_jobs JSON only reports SWE-bench Verified Pass@1 resolve rates from the SWE-smith paper comparison table, not SWE-smith task scores, so no external metric is selected."
